,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
1460,2015-05-18,42.43,155.50,27.79,27.21,28.36,47.58,21.28,27.86,23.47,52.61,92.76,118.11,15.36,12.01,33.41,35.74,25.02,45.17,31.20,54.51,33.15,23.86,59.76,128.47,11.30,110.25,9.35,22.59,10.67,13.41,13.71,10.70,10.69
1461,2015-05-17,42.59,156.08,27.88,27.32,28.45,47.84,21.39,27.95,23.66,52.76,93.01,119.12,15.49,12.11,33.72,36.03,25.30,45.76,31.50,55.00,33.28,24.05,59.90,128.78,11.36,110.66,9.36,22.60,10.68,13.43,13.71,10.70,10.69
1462,2015-05-16,42.59,155.95,27.86,27.36,28.48,48.00,21.45,27.95,23.64,52.77,92.52,119.40,15.58,12.20,33.97,36.18,25.38,45.70,31.44,55.27,33.40,23.87,60.34,128.67,11.46,111.05,9.33,22.59,10.67,13.42,13.66,10.69,10.69
1463,2015-05-15,42.42,155.55,27.82,27.19,28.32,47.66,21.34,27.85,23.58,52.52,92.01,118.81,15.53,12.16,33.87,36.04,25.32,45.40,31.25,55.10,32.99,23.65,59.74,127.48,11.52,110.95,9.28,22.58,10.67,13.42,13.67,10.69,10.69
1464,2015-05-14,42.61,156.14,27.98,27.37,28.55,48.05,21.48,28.01,24.08,52.84,92.22,120.16,15.60,12.19,33.90,36.20,25.55,45.94,31.41,55.57,33.01,23.82,60.72,129.71,11.68,112.00,9.34,22.69,10.70,13.52,13.71,10.68,10.69
1465,2015-05-13,42.68,156.43,27.98,27.46,28.61,48.09,21.47,27.99,24.11,52.98,92.56,119.91,15.52,12.15,33.80,36.02,25.18,45.54,31.57,55.37,32.66,23.73,59.80,128.84,11.72,111.53,9.34,22.69,10.71,13.56,13.74,10.67,10.70
1466,2015-05-12,42.58,156.12,27.89,27.40,28.52,47.93,21.40,27.98,24.00,53.03,92.13,120.16,15.45,12.11,33.72,35.80,25.09,45.04,31.32,55.11,32.62,23.55,58.75,125.11,11.70,111.70,9.31,22.67,10.70,13.56,13.75,10.67,10.70
1467,2015-05-11,42.52,155.86,27.83,27.34,28.49,47.94,21.41,27.85,24.05,52.77,91.06,118.64,15.46,12.11,33.73,35.81,25.25,45.21,31.48,54.97,32.36,23.60,59.07,124.01,11.64,111.55,9.29,22.57,10.67,13.47,13.78,10.67,10.69
1468,2015-05-10,42.29,155.06,27.63,27.15,28.25,47.56,21.20,27.69,23.85,52.55,90.81,117.36,15.40,12.04,33.55,35.63,25.31,45.54,31.42,55.15,32.26,23.68,59.98,123.32,11.56,110.98,9.31,22.61,10.69,13.51,13.79,10.65,10.69
1469,2015-05-09,42.15,154.62,27.55,27.06,28.16,47.36,21.11,27.60,23.74,52.42,90.61,116.88,15.33,12.00,33.37,35.54,25.06,45.44,31.05,54.88,32.22,23.65,59.80,124.89,11.58,110.08,9.32,22.53,10.67,13.48,13.77,10.65,10.69
1470,2015-05-08,42.33,155.20,27.66,27.23,28.35,47.63,21.23,27.70,23.74,52.58,91.14,117.51,15.33,12.00,33.37,35.48,25.13,45.13,30.41,55.29,31.84,23.33,59.73,124.18,11.48,109.29,9.27,22.50,10.66,13.43,13.76,10.65,10.68
1471,2015-05-07,42.25,154.98,27.58,27.19,28.26,47.46,21.13,27.66,23.66,52.54,90.98,117.61,15.24,11.94,33.18,35.30,24.87,44.32,30.13,54.65,31.74,23.19,59.02,124.13,11.44,108.10,9.27,22.44,10.64,13.36,13.76,10.63,10.68
1472,2015-05-06,42.11,154.51,27.50,27.08,28.14,47.30,21.06,27.60,23.79,52.48,90.33,117.25,15.31,12.02,33.33,35.36,24.83,44.73,30.04,55.35,31.90,23.50,59.17,124.24,11.46,109.00,9.29,22.44,10.64,13.35,13.74,10.66,10.68
1473,2015-05-05,41.55,152.43,27.16,26.69,27.78,46.72,20.83,27.28,23.20,51.73,89.15,116.15,14.91,11.71,32.45,34.50,24.12,43.26,29.45,53.22,30.94,22.88,56.73,120.95,11.36,107.11,9.16,22.26,10.59,13.27,13.70,10.66,10.67
1474,2015-05-04,41.53,152.39,27.19,26.65,27.76,46.65,20.83,27.27,23.22,51.65,88.58,116.84,14.85,11.65,32.30,34.44,24.11,43.59,29.47,53.53,30.72,23.08,57.69,120.62,11.30,108.25,9.13,22.30,10.61,13.31,13.71,10.66,10.67
1475,2015-05-03,41.22,151.30,26.98,26.46,27.56,46.23,20.61,27.07,22.90,51.21,88.32,115.52,14.76,11.59,32.10,34.26,23.92,43.37,29.40,53.21,30.39,22.61,56.00,119.51,11.26,108.17,9.13,22.25,10.60,13.31,13.73,10.66,10.67
1476,2015-05-02,41.01,150.46,26.77,26.37,27.40,46.09,20.54,26.88,22.87,50.72,87.87,114.82,14.71,11.52,31.96,34.18,24.15,43.58,29.41,53.53,30.08,22.38,55.70,118.09,11.06,107.12,9.10,22.11,10.56,13.23,13.75,10.66,10.65
1477,2015-05-01,40.58,148.94,26.49,26.08,27.12,45.49,20.28,26.63,22.91,50.58,86.59,113.42,14.67,11.47,31.85,34.10,24.09,43.87,29.34,53.43,30.10,22.20,56.89,120.74,11.30,109.30,9.21,22.40,10.67,13.41,13.81,10.65,10.68
1478,2015-04-30,40.55,148.82,26.50,26.08,27.17,45.48,20.29,26.65,23.13,50.68,86.79,113.38,14.74,11.51,31.99,34.17,24.40,44.18,29.27,53.48,29.98,22.56,57.93,120.05,11.26,110.39,9.19,22.44,10.68,13.44,13.81,10.63,10.68
1479,2015-04-29,40.57,148.87,26.54,26.16,27.25,45.50,20.31,26.67,22.77,50.63,87.06,113.06,14.82,11.55,32.22,34.30,24.72,44.69,29.12,53.27,30.30,22.46,58.64,121.13,11.18,109.87,9.23,22.42,10.68,13.40,13.81,10.64,10.68
1480,2015-04-28,40.29,148.06,26.42,25.95,27.04,44.89,20.07,26.49,22.84,50.23,86.39,112.44,14.68,11.43,31.84,33.90,24.62,44.01,29.36,53.38,29.81,22.58,58.44,119.11,11.06,109.53,9.24,22.39,10.67,13.36,13.81,10.66,10.68
1481,2015-04-27,40.45,148.69,26.56,26.03,27.10,44.98,20.10,26.63,22.97,50.50,87.01,112.64,14.67,11.47,31.92,33.85,24.25,43.96,29.29,52.96,30.00,23.06,56.89,115.94,11.14,109.23,9.27,22.39,10.66,13.34,13.81,10.69,10.68
1482,2015-04-26,40.13,147.76,26.36,25.73,26.77,44.29,19.79,26.51,22.49,50.27,86.66,112.41,14.48,11.32,31.51,33.44,23.90,43.67,29.38,51.71,30.68,23.28,56.27,118.28,11.08,107.10,9.26,22.33,10.62,13.24,13.74,10.71,10.67
1483,2015-04-25,39.76,146.33,26.10,25.49,26.53,44.01,19.68,26.27,22.19,49.76,85.41,111.68,14.37,11.26,31.27,33.21,23.45,42.92,29.04,51.22,30.55,23.01,55.02,123.47,11.10,106.02,9.24,22.25,10.59,13.17,13.60,10.75,10.66
1484,2015-04-24,39.36,144.94,25.84,25.19,26.20,43.49,19.41,26.13,21.81,49.66,85.04,110.28,14.25,11.16,30.99,33.02,23.26,42.44,28.84,50.44,29.72,22.60,54.15,123.93,11.08,103.69,9.23,22.29,10.60,13.16,13.60,10.75,10.66
1485,2015-04-23,39.85,146.72,26.17,25.47,26.56,44.02,19.67,26.39,21.92,49.91,85.71,111.97,14.51,11.36,31.52,33.72,23.70,43.32,30.33,51.37,30.64,22.72,55.35,125.05,11.22,105.51,9.28,22.40,10.63,13.22,13.74,10.75,10.67
1486,2015-04-22,39.94,147.03,26.21,25.47,26.58,44.01,19.67,26.39,21.82,49.29,84.94,111.81,14.68,11.51,31.52,34.13,23.93,42.81,30.06,50.92,31.13,22.51,53.61,123.60,11.44,107.25,9.36,22.61,10.70,13.38,13.88,10.74,10.68
1487,2015-04-21,40.97,150.78,26.85,26.18,27.27,45.19,20.16,27.05,22.77,50.82,87.18,115.09,15.17,11.88,32.63,35.15,24.90,45.33,30.46,53.41,32.66,23.57,56.53,130.59,11.98,110.47,9.48,22.78,10.76,13.51,14.01,10.73,10.69
1488,2015-04-20,41.53,152.89,27.23,26.55,27.68,45.82,20.46,27.43,23.50,51.81,88.53,116.09,15.46,12.11,33.23,35.69,25.41,46.42,30.66,54.71,33.41,24.18,58.95,132.13,12.02,111.78,9.57,23.03,10.82,13.69,14.03,10.74,10.71
1489,2015-04-19,41.20,151.71,27.04,26.34,27.47,45.37,20.25,27.25,23.39,51.56,87.82,115.40,15.41,12.06,33.04,35.63,25.46,46.06,30.90,54.18,33.14,24.32,57.56,133.77,12.00,113.15,9.62,23.05,10.83,13.66,14.05,10.74,10.71
1490,2015-04-18,40.91,150.57,26.84,26.15,27.31,45.11,20.16,27.08,23.32,51.15,87.65,114.01,15.23,11.88,32.63,35.28,25.31,45.53,31.32,53.93,32.95,23.94,57.60,134.43,12.00,113.86,9.62,23.09,10.84,13.70,14.05,10.75,10.71
1491,2015-04-17,41.14,151.46,27.02,26.26,27.42,45.34,20.29,27.19,23.22,51.28,87.85,115.08,15.34,12.00,32.91,35.39,25.37,46.26,31.79,53.95,32.83,24.00,58.09,133.74,11.96,113.22,9.58,23.06,10.83,13.71,14.03,10.76,10.71
1492,2015-04-16,40.51,149.23,26.64,25.78,26.95,44.52,19.90,26.84,22.62,50.78,86.57,113.12,15.16,11.85,32.50,35.13,25.18,45.54,31.53,52.67,32.41,23.27,55.32,134.25,11.90,111.18,9.52,22.94,10.79,13.61,14.05,10.76,10.70
1493,2015-04-15,40.85,150.46,26.81,26.03,27.18,44.94,20.09,27.04,22.95,50.98,87.42,113.91,15.22,11.89,32.62,35.28,25.29,45.80,31.95,53.02,32.49,23.28,55.55,133.25,11.94,109.85,9.53,23.04,10.82,13.72,14.07,10.76,10.70
1494,2015-04-14,41.28,152.00,27.08,26.33,27.48,45.47,20.34,27.26,23.30,51.14,87.81,115.59,15.42,12.02,33.08,35.75,25.86,46.81,31.91,54.51,32.62,23.65,56.58,133.94,12.04,112.25,9.46,23.02,10.81,13.72,14.12,10.77,10.70
1495,2015-04-13,41.27,152.05,27.07,26.35,27.44,45.36,20.29,27.26,23.48,51.13,87.61,115.98,15.41,11.98,33.03,35.67,26.17,47.50,32.05,55.36,32.86,23.88,58.01,133.28,12.14,113.38,9.51,23.07,10.83,13.81,14.16,10.77,10.70
1496,2015-04-12,40.77,150.12,26.73,26.01,27.11,44.91,20.10,26.89,23.51,50.48,86.62,114.54,15.33,11.89,32.77,35.63,26.16,47.72,31.91,54.36,32.56,24.03,58.19,136.53,12.24,114.00,9.55,23.19,10.87,13.90,14.18,10.77,10.71
1497,2015-04-11,40.40,148.84,26.48,25.73,26.83,44.38,19.89,26.77,23.12,50.23,85.44,113.73,15.27,11.83,32.62,35.55,26.13,47.40,31.75,54.19,32.28,23.84,57.85,135.52,12.28,113.83,9.48,23.19,10.87,13.91,14.18,10.78,10.71
1498,2015-04-10,40.95,150.88,26.83,26.07,27.21,45.02,20.18,27.15,23.33,50.80,86.70,115.04,15.55,12.07,33.21,35.97,26.53,48.18,32.22,55.59,33.09,24.65,59.54,135.23,12.28,114.59,9.44,23.17,10.85,13.90,14.19,10.78,10.71
1499,2015-04-09,41.19,151.71,26.97,26.24,27.37,45.36,20.32,27.25,23.65,50.80,87.33,115.93,15.53,12.03,33.11,36.08,26.56,48.65,32.30,55.16,33.47,24.95,60.38,136.51,12.28,114.65,9.48,23.22,10.87,13.93,14.21,10.80,10.71
1500,2015-04-08,40.99,150.80,26.78,26.26,27.37,45.34,20.30,27.01,23.51,50.28,86.93,114.85,15.45,11.95,32.92,35.96,26.57,48.24,31.89,55.20,32.75,24.41,58.94,133.92,12.16,115.03,9.43,23.22,10.87,13.92,14.21,10.80,10.71
1501,2015-04-07,41.55,152.99,27.20,26.57,27.72,45.75,20.48,27.41,23.82,51.19,88.72,117.15,15.74,12.20,33.56,36.37,26.97,49.00,32.00,56.08,33.64,25.06,59.60,136.70,12.22,115.75,9.44,23.28,10.88,13.93,14.22,10.80,10.71
1502,2015-04-06,41.36,152.41,27.07,26.43,27.56,45.40,20.33,27.40,24.05,51.37,88.04,117.46,15.70,12.15,33.42,36.31,27.05,49.12,31.54,56.65,33.21,24.97,60.45,134.83,12.30,115.88,9.41,23.35,10.89,13.98,14.23,10.81,10.71
1503,2015-04-05,41.67,153.46,27.23,26.65,27.78,45.84,20.51,27.66,24.57,52.28,89.31,117.70,15.80,12.24,33.72,36.31,27.38,49.45,31.39,57.69,33.25,25.07,61.77,133.49,12.38,116.99,9.38,23.31,10.87,13.99,14.27,10.81,10.71
1504,2015-04-04,41.40,152.51,27.05,26.51,27.62,45.38,20.34,27.49,24.79,52.18,88.42,116.47,15.76,12.21,33.57,36.24,27.28,49.06,31.55,57.28,33.12,25.05,61.77,133.76,12.42,117.80,9.49,23.51,10.94,14.12,14.31,10.81,10.72
1505,2015-04-03,41.43,152.58,27.06,26.60,27.71,45.49,20.40,27.42,24.86,51.73,88.67,116.93,15.86,12.31,33.80,36.35,27.39,49.32,31.49,57.98,33.24,25.92,62.27,134.61,12.46,118.35,9.47,23.50,10.94,14.11,14.31,10.82,10.73
1506,2015-04-02,41.52,153.01,27.12,26.65,27.77,45.46,20.39,27.53,25.30,51.92,88.45,117.01,16.09,12.51,34.27,36.84,27.69,49.67,31.52,59.31,33.71,26.07,62.28,131.94,12.44,119.08,9.42,23.49,10.94,14.10,14.34,10.81,10.73
1507,2015-04-01,41.93,154.26,27.31,27.03,28.10,46.24,20.73,27.78,25.97,52.07,88.69,118.54,16.23,12.62,34.52,37.21,27.89,50.01,31.57,60.31,34.00,26.59,63.20,132.88,12.52,119.13,9.47,23.62,10.98,14.23,14.35,10.81,10.73
1508,2015-03-31,41.86,153.99,27.27,26.98,28.10,46.18,20.72,27.73,25.80,52.05,87.87,118.66,16.20,12.59,34.45,37.18,27.89,50.11,31.48,60.73,33.66,26.87,63.39,135.12,12.52,119.26,9.48,23.58,10.96,14.20,14.36,10.81,10.73
1509,2015-03-30,41.88,154.10,27.27,27.01,28.11,46.08,20.67,27.74,25.75,52.51,88.43,117.00,16.11,12.51,34.23,36.96,27.89,49.80,31.38,60.46,33.56,26.53,64.25,131.07,12.44,119.58,9.46,23.58,10.97,14.20,14.36,10.81,10.73
1510,2015-03-29,41.45,152.53,26.99,26.73,27.77,45.59,20.44,27.53,25.60,52.40,87.93,115.24,16.03,12.43,34.01,36.78,27.79,49.47,31.21,59.72,33.32,26.59,64.86,134.09,12.42,119.72,9.51,23.68,11.00,14.27,14.37,10.82,10.74
1511,2015-03-28,41.66,153.29,27.09,26.92,27.95,45.81,20.55,27.72,25.73,52.74,88.84,115.73,16.13,12.53,34.23,36.88,27.91,49.62,31.26,59.73,33.30,26.94,65.13,134.63,12.44,119.30,9.48,23.59,10.98,14.24,14.36,10.82,10.73
1512,2015-03-27,41.45,152.46,26.91,26.76,27.76,45.63,20.44,27.56,25.50,52.20,88.55,116.00,16.10,12.48,34.13,36.96,27.88,49.61,31.37,60.22,33.17,27.18,64.88,137.81,12.50,119.65,9.50,23.55,10.97,14.24,14.36,10.82,10.73
1513,2015-03-26,41.02,150.90,26.59,26.45,27.45,45.08,20.20,27.25,25.40,51.61,87.59,114.54,16.05,12.44,33.94,36.91,27.81,49.46,31.11,60.60,33.36,27.15,64.74,138.43,12.56,119.71,9.54,23.62,10.99,14.30,14.37,10.82,10.73
1514,2015-03-25,41.02,150.88,26.58,26.52,27.52,45.12,20.24,27.27,25.28,51.53,86.94,114.62,16.09,12.46,34.03,37.06,28.00,49.95,30.89,61.00,33.53,27.23,65.22,139.60,12.56,120.50,9.57,23.65,11.00,14.34,14.38,10.82,10.73
1515,2015-03-24,40.82,150.23,26.50,26.32,27.39,44.74,20.11,27.17,25.16,51.28,85.99,115.09,16.07,12.39,33.85,37.09,28.13,49.90,30.70,61.18,33.37,27.34,65.25,140.81,12.74,121.40,9.66,23.75,11.03,14.38,14.41,10.83,10.74
1516,2015-03-23,40.96,150.72,26.62,26.42,27.53,44.91,20.22,27.26,25.35,51.58,85.84,115.29,16.22,12.54,34.19,37.36,28.29,50.12,30.85,61.86,33.73,27.69,65.88,142.46,12.68,121.04,9.74,23.75,11.04,14.38,14.40,10.83,10.74
1517,2015-03-22,40.78,150.03,26.51,26.29,27.42,44.73,20.15,27.16,25.34,51.51,85.52,115.02,16.06,12.41,33.83,37.00,28.03,49.68,30.72,61.82,33.31,27.46,64.69,140.38,12.62,120.96,9.72,23.74,11.04,14.41,14.40,10.83,10.74
1518,2015-03-21,40.55,149.24,26.36,26.13,27.25,44.36,19.96,26.96,25.21,51.11,85.37,114.23,15.99,12.37,33.61,36.83,27.82,49.49,30.63,61.98,33.16,27.74,65.49,142.15,12.68,121.27,9.73,23.74,11.05,14.42,14.41,10.82,10.74
1519,2015-03-20,40.45,148.96,26.31,26.04,27.16,44.10,19.83,27.02,25.08,51.46,85.76,113.61,16.01,12.40,33.65,36.84,27.77,49.33,30.64,62.05,33.16,27.98,65.67,142.09,12.72,121.38,9.76,23.75,11.05,14.42,14.43,10.82,10.74
1520,2015-03-19,40.02,147.39,26.07,25.75,26.85,43.52,19.56,26.70,24.98,51.20,85.33,111.35,15.86,12.26,33.29,36.55,27.62,49.05,30.51,61.41,32.76,27.63,65.12,141.92,12.60,121.68,9.81,23.89,11.10,14.52,14.44,10.82,10.75
1521,2015-03-18,39.62,146.01,25.85,25.51,26.58,42.94,19.33,26.48,24.80,50.98,84.30,110.10,15.83,12.25,33.14,36.55,27.44,48.74,30.30,61.06,32.98,27.62,63.40,141.11,12.56,121.18,9.83,23.88,11.11,14.54,14.44,10.82,10.75
1522,2015-03-17,40.06,147.37,26.14,25.79,26.90,43.76,19.70,26.72,25.00,51.13,85.28,111.85,15.92,12.32,33.38,36.67,27.60,49.07,30.30,61.32,33.15,28.10,64.20,142.77,12.82,121.40,9.81,23.82,11.08,14.54,14.43,10.82,10.75
1523,2015-03-16,39.92,147.01,26.12,25.66,26.74,43.50,19.59,26.64,24.72,51.19,85.86,111.41,15.81,12.26,33.16,36.41,27.31,48.72,30.19,61.08,32.88,27.86,64.01,142.30,12.90,120.93,9.79,23.82,11.09,14.57,14.42,10.82,10.75
1524,2015-03-15,39.64,145.96,25.96,25.51,26.59,43.18,19.44,26.45,24.52,51.02,85.54,110.29,15.65,12.12,32.85,36.15,27.11,48.33,30.00,60.32,32.56,27.44,62.54,140.91,12.68,120.51,9.76,23.87,11.09,14.59,14.42,10.81,10.74
1525,2015-03-14,39.72,146.22,25.99,25.64,26.71,43.36,19.54,26.55,24.58,51.03,85.58,110.42,15.68,12.12,32.85,36.21,27.27,48.56,29.97,60.75,32.18,27.56,63.05,141.63,12.72,120.58,9.70,23.81,11.07,14.55,14.41,10.81,10.74
1526,2015-03-13,39.55,145.63,25.89,25.47,26.58,43.08,19.45,26.43,24.68,50.86,85.21,110.59,15.57,12.06,32.57,35.85,27.07,48.35,29.91,60.48,31.70,27.48,62.50,138.37,12.50,120.70,9.69,23.82,11.07,14.54,14.41,10.81,10.74
1527,2015-03-12,39.51,145.61,25.88,25.40,26.45,42.89,19.32,26.51,24.61,51.62,86.59,109.21,15.44,11.94,32.26,35.56,26.90,48.27,29.83,60.12,31.35,27.09,62.04,136.88,12.44,120.59,9.68,23.80,11.07,14.51,14.41,10.81,10.74
1528,2015-03-11,39.09,144.11,25.60,25.08,26.16,42.34,19.07,26.25,24.47,51.18,85.99,107.98,15.29,11.79,31.93,35.33,26.84,48.25,29.68,60.09,31.27,26.65,60.91,137.90,12.50,120.36,9.70,23.80,11.08,14.51,14.41,10.82,10.74
1529,2015-03-10,38.92,143.44,25.51,25.01,26.10,42.19,19.02,26.18,24.52,51.04,85.59,106.84,15.24,11.74,31.78,35.12,26.82,48.06,29.60,60.24,31.15,26.47,61.40,135.47,12.54,120.18,9.69,23.78,11.07,14.47,14.41,10.82,10.74
1530,2015-03-09,38.55,142.18,25.23,24.67,25.80,41.75,18.81,26.05,24.14,50.27,84.02,106.97,15.10,11.65,31.50,34.83,26.37,47.46,29.40,59.10,31.11,26.45,60.59,134.30,12.52,119.87,9.72,23.79,11.08,14.42,14.42,10.81,10.74
1531,2015-03-08,38.81,143.13,25.34,24.81,25.90,42.03,18.91,26.14,24.17,50.32,85.09,106.11,15.12,11.68,31.52,34.82,26.36,47.21,29.52,59.16,31.41,26.68,60.65,132.87,12.46,120.10,9.70,23.78,11.07,14.51,14.42,10.81,10.74
1532,2015-03-07,39.38,145.21,25.66,25.19,26.28,42.74,19.23,26.39,24.45,50.77,85.46,108.31,15.43,11.93,32.22,35.44,26.79,47.79,29.81,59.69,32.73,26.96,61.93,132.80,12.54,120.40,9.75,23.75,11.07,14.51,14.40,10.81,10.74
1533,2015-03-06,38.81,143.17,25.34,24.76,25.87,42.04,18.93,26.03,24.05,49.91,84.19,107.16,15.19,11.76,31.76,35.02,26.25,46.63,29.41,58.66,32.38,26.33,59.79,131.31,12.46,120.56,9.74,23.80,11.08,14.55,14.41,10.81,10.74
1534,2015-03-05,39.80,146.53,25.93,25.49,26.63,43.53,19.61,26.63,24.55,50.73,85.91,111.61,15.54,12.00,32.46,35.89,26.99,47.74,29.77,59.99,33.32,27.36,63.26,143.95,12.86,121.08,9.72,23.75,11.07,14.54,14.40,10.81,10.74
1535,2015-03-04,39.92,146.95,26.02,25.56,26.71,43.70,19.71,26.71,24.50,50.57,85.78,113.11,15.61,12.02,32.60,36.00,27.21,48.03,29.99,59.50,33.36,27.56,64.83,151.05,12.96,120.67,9.69,23.67,11.04,14.49,14.39,10.81,10.74
1536,2015-03-03,39.78,146.42,25.94,25.43,26.60,43.56,19.67,26.56,24.34,50.33,84.98,112.70,15.53,11.94,32.41,35.79,27.21,47.92,29.97,59.31,33.10,27.37,64.71,150.75,12.94,120.40,9.67,23.64,11.03,14.45,14.40,10.81,10.74
1537,2015-03-02,39.28,144.64,25.65,25.11,26.31,42.93,19.40,26.35,24.19,49.91,83.60,112.12,15.33,11.77,31.89,35.38,26.91,47.37,29.99,58.80,32.68,27.12,63.89,153.34,13.00,120.34,9.72,23.70,11.06,14.52,14.41,10.80,10.74
1538,2015-03-01,39.17,144.13,25.53,25.05,26.24,42.94,19.43,26.29,24.21,49.96,83.36,111.18,15.24,11.71,31.72,35.16,26.71,47.10,29.71,59.02,32.31,26.64,63.61,152.16,12.92,120.48,9.71,23.67,11.06,14.54,14.41,10.80,10.74
1539,2015-02-28,38.89,143.18,25.38,24.84,26.01,42.53,19.24,26.13,23.95,49.45,83.21,110.45,15.19,11.66,31.53,35.15,26.64,47.12,29.65,58.75,32.22,26.42,62.45,152.81,12.90,119.98,9.76,23.71,11.08,14.60,14.41,10.81,10.74
1540,2015-02-27,39.04,143.80,25.45,24.91,26.06,42.61,19.27,26.25,23.87,49.77,83.70,110.36,15.29,11.73,31.74,35.39,26.81,47.14,29.67,58.00,32.22,26.74,62.53,150.29,12.84,118.45,9.74,23.65,11.05,14.54,14.37,10.83,10.74
1541,2015-02-26,38.87,143.21,25.31,24.76,25.89,42.33,19.13,26.11,23.51,49.50,83.37,110.44,15.22,11.64,31.55,35.36,26.82,47.34,29.55,56.82,32.51,26.73,62.13,150.73,12.84,117.96,9.78,23.58,11.02,14.47,14.35,10.83,10.74
1542,2015-02-25,39.31,144.71,25.59,25.11,26.22,43.01,19.40,26.32,23.58,50.08,84.03,112.38,15.35,11.71,31.82,35.57,27.13,47.75,29.67,57.28,32.60,27.08,63.23,152.43,13.00,117.44,9.75,23.51,11.00,14.44,14.33,10.83,10.74
1543,2015-02-24,39.18,143.97,25.52,25.13,26.25,43.21,19.50,26.20,23.49,49.60,82.94,113.08,15.25,11.61,31.64,35.51,27.11,47.72,29.36,56.19,32.36,26.93,63.38,154.67,13.08,117.29,9.76,23.53,11.01,14.46,14.33,10.82,10.74
1544,2015-02-23,39.39,144.61,25.58,25.36,26.46,43.70,19.71,26.29,23.43,49.64,82.92,113.31,15.37,11.71,31.85,35.78,27.24,47.96,29.36,57.38,32.51,27.04,63.85,154.47,13.14,117.63,9.74,23.51,11.00,14.43,14.33,10.83,10.74
1545,2015-02-22,39.24,144.03,25.48,25.17,26.26,43.55,19.67,26.14,23.33,49.40,82.14,113.70,15.32,11.66,31.82,35.65,27.18,47.65,29.44,57.41,32.27,27.10,63.45,155.36,13.34,117.58,9.72,23.51,11.02,14.43,14.33,10.83,10.74
1546,2015-02-21,39.24,144.10,25.50,25.16,26.25,43.48,19.65,26.19,23.32,49.49,81.76,113.39,15.37,11.73,31.94,35.74,27.10,47.52,29.49,57.10,32.41,27.07,64.26,154.72,13.24,117.66,9.71,23.52,11.00,14.44,14.31,10.83,10.73
1547,2015-02-20,38.94,142.94,25.29,24.96,26.06,43.24,19.55,25.96,23.12,49.00,80.85,112.16,15.28,11.67,31.72,35.58,26.84,47.09,29.38,56.40,32.19,26.96,63.21,155.24,13.16,117.53,9.71,23.51,11.00,14.43,14.31,10.83,10.73
1548,2015-02-19,39.06,143.42,25.38,25.06,26.12,43.29,19.56,26.07,23.10,49.05,81.03,112.48,15.38,11.79,32.01,35.76,26.86,47.16,29.47,56.44,32.41,27.09,62.97,155.55,13.18,117.55,9.71,23.50,11.00,14.43,14.31,10.83,10.73
1549,2015-02-18,38.81,142.40,25.23,24.95,26.01,43.17,19.52,25.84,22.96,48.62,80.55,111.62,15.31,11.71,31.91,35.67,26.83,47.09,29.40,55.88,32.00,26.76,63.10,156.25,13.16,117.63,9.68,23.51,11.00,14.42,14.31,10.82,10.73
1550,2015-02-17,39.30,144.23,25.58,25.17,26.24,43.53,19.66,26.14,23.23,48.76,81.02,112.28,15.45,11.85,32.19,35.74,27.13,47.36,29.49,56.29,32.52,26.90,63.27,155.37,13.24,117.77,9.66,23.48,10.99,14.40,14.31,10.82,10.73
1551,2015-02-16,39.02,143.27,25.41,24.92,26.02,43.12,19.50,25.99,23.13,48.29,80.32,111.59,15.36,11.77,31.96,35.63,26.97,47.06,29.45,55.79,32.43,26.82,63.29,156.08,13.18,117.67,9.69,23.55,11.01,14.45,14.32,10.82,10.74
1552,2015-02-15,39.12,143.62,25.47,25.01,26.13,43.31,19.56,25.98,23.27,47.94,80.33,112.78,15.42,11.80,32.09,35.79,27.21,47.43,29.61,56.19,32.70,27.31,63.94,155.38,13.20,117.76,9.68,23.50,11.00,14.44,14.31,10.82,10.73
1553,2015-02-14,39.33,144.41,25.62,25.14,26.27,43.53,19.66,26.15,23.39,48.07,80.75,113.69,15.59,11.95,32.48,36.07,27.46,47.71,29.50,56.65,33.31,27.69,64.29,154.00,13.26,118.04,9.67,23.45,10.98,14.40,14.29,10.82,10.73
1554,2015-02-13,39.40,144.65,25.64,25.23,26.29,43.57,19.63,26.26,23.35,48.28,81.03,113.77,15.57,11.92,32.52,36.01,27.66,48.24,29.57,56.72,33.12,27.26,64.70,153.68,13.22,117.94,9.62,23.38,10.97,14.38,14.29,10.82,10.73
1555,2015-02-12,39.16,143.84,25.47,25.08,26.10,43.20,19.45,26.13,23.19,48.10,80.91,112.23,15.44,11.79,32.20,35.72,27.62,47.99,29.54,55.99,33.00,27.36,64.00,153.66,13.12,118.11,9.62,23.38,10.97,14.36,14.30,10.83,10.73
1556,2015-02-11,39.08,143.60,25.44,24.98,26.02,43.01,19.36,26.05,23.17,48.00,80.83,112.43,15.52,11.83,32.31,35.85,27.88,48.33,29.55,56.18,33.19,27.57,65.18,154.19,13.16,118.37,9.64,23.39,10.97,14.36,14.31,10.83,10.73
