,dates,VTSMX,VFINX,VIVAX,VIMSX,VMVIX,NAESX,VISVX,VDAIX,VGSIX,VCSAX,VHT,VDE,VGTSX,VTMGX,VTRIX,VFSVX,VEIEX,EWX,FM,VNQI,EWD,EWA,EZA,GLD,PCRIX,EMB,PIGLX,VICSX,VBMFX,VIPSX,VWITX,VFSTX,VFISX
1327,2015-09-28,44.93,163.74,28.47,29.18,30.31,50.73,22.33,28.39,22.40,51.13,101.45,118.20,16.03,12.80,35.76,38.53,24.07,44.61,34.16,52.27,34.72,23.64,57.79,121.24,11.26,107.93,9.41,22.67,10.69,13.22,13.92,10.73,10.70
1328,2015-09-27,44.37,161.65,28.14,28.77,29.93,50.16,22.07,28.09,22.21,50.51,101.04,116.33,15.77,12.59,35.16,37.93,23.65,43.79,33.61,51.58,34.13,23.06,56.78,121.29,11.24,107.72,9.42,22.69,10.70,13.23,13.92,10.73,10.71
1329,2015-09-26,44.48,161.93,28.18,28.84,29.97,50.40,22.14,28.05,22.25,50.50,101.63,117.50,15.74,12.56,34.98,37.81,23.76,43.67,33.75,51.57,33.80,23.24,57.06,120.99,11.26,107.40,9.41,22.75,10.72,13.28,13.92,10.73,10.71
1330,2015-09-25,44.12,160.69,28.05,28.55,29.75,49.94,21.96,27.92,21.98,50.23,100.63,116.54,15.69,12.52,34.84,37.70,23.54,42.73,33.05,50.65,33.34,22.69,55.50,121.32,11.12,106.69,9.42,22.80,10.74,13.33,13.92,10.73,10.71
1331,2015-09-24,45.22,164.45,28.71,29.32,30.59,51.60,22.67,28.59,22.37,51.40,102.99,118.68,15.95,12.74,35.44,38.28,23.98,43.57,33.80,51.58,34.12,23.04,57.70,120.09,11.06,107.28,9.38,22.70,10.70,13.26,13.91,10.73,10.71
1332,2015-09-23,45.50,165.52,28.91,29.45,30.76,51.87,22.82,28.79,22.24,51.62,103.85,120.36,16.11,12.89,35.81,38.51,24.09,43.50,33.88,52.27,34.49,23.29,56.95,119.77,11.06,107.54,9.37,22.71,10.69,13.23,13.91,10.73,10.70
1333,2015-09-22,44.96,163.67,28.67,29.13,30.46,51.10,22.51,28.58,21.90,51.44,102.04,120.07,16.06,12.87,35.71,38.42,23.91,43.23,33.92,51.86,34.61,22.94,56.38,122.47,11.16,107.75,9.40,22.73,10.69,13.23,13.92,10.72,10.70
1334,2015-09-21,45.43,165.34,28.91,29.39,30.71,51.71,22.76,28.90,22.03,52.39,102.90,120.72,16.18,12.97,36.04,38.55,24.14,43.97,34.15,53.14,35.25,23.18,58.60,120.95,11.06,108.03,9.40,22.65,10.67,13.19,13.92,10.72,10.69
1335,2015-09-20,45.12,164.33,28.70,29.12,30.48,51.20,22.58,28.71,21.82,52.03,101.49,119.69,16.05,12.87,35.74,38.17,23.99,43.48,33.95,52.27,34.97,23.01,57.27,120.96,10.98,107.43,9.40,22.62,10.66,13.17,13.94,10.73,10.69
1336,2015-09-19,45.39,165.13,28.79,29.27,30.62,51.80,22.79,28.74,21.99,52.18,102.52,120.30,16.19,12.95,36.04,38.56,24.31,44.20,34.13,52.42,34.87,22.91,58.00,122.29,11.10,107.55,9.41,22.68,10.68,13.21,13.94,10.72,10.69
1337,2015-09-18,46.40,168.65,29.35,30.01,31.38,53.09,23.37,29.33,22.27,52.74,105.03,122.98,16.58,13.28,36.94,39.39,24.83,45.15,34.52,53.41,35.87,23.42,60.76,121.79,11.02,108.14,9.39,22.63,10.66,13.18,13.90,10.72,10.69
1338,2015-09-17,46.80,170.16,29.66,30.31,31.74,53.49,23.56,29.65,22.34,53.24,105.68,124.42,16.70,13.36,37.26,39.61,25.20,45.86,34.54,54.18,36.01,23.89,62.10,119.19,11.00,108.60,9.32,22.54,10.63,13.12,13.88,10.72,10.68
1339,2015-09-16,46.73,170.05,29.66,30.18,31.60,53.22,23.47,29.72,22.26,53.22,105.64,123.77,16.69,13.36,37.27,39.64,25.04,45.58,34.57,53.93,35.84,23.87,61.47,119.70,10.94,108.93,9.33,22.59,10.64,13.15,13.88,10.73,10.68
1340,2015-09-15,46.58,169.58,29.63,30.06,31.46,52.97,23.37,29.70,22.07,53.01,104.99,123.06,16.63,13.30,37.18,39.53,25.06,45.57,34.41,53.97,35.81,23.71,61.13,120.93,10.98,109.16,9.33,22.60,10.65,13.17,13.88,10.72,10.69
1341,2015-09-14,46.76,170.23,29.76,30.16,31.56,53.20,23.44,29.82,22.18,53.44,105.03,123.17,16.68,13.34,37.36,39.58,25.19,45.90,34.32,53.76,35.92,23.85,61.16,119.79,10.96,109.10,9.33,22.57,10.64,13.14,13.87,10.70,10.68
1342,2015-09-13,46.80,170.46,29.83,30.19,31.61,53.19,23.46,29.88,22.12,53.52,104.72,123.00,16.69,13.35,37.45,39.64,25.28,46.00,34.35,53.88,35.86,23.90,61.22,119.66,10.94,109.00,9.32,22.51,10.62,13.13,13.85,10.70,10.68
1343,2015-09-12,46.56,169.58,29.67,30.10,31.51,52.87,23.34,29.83,21.99,53.56,104.71,123.33,16.64,13.30,37.29,39.57,25.26,45.84,34.25,53.86,35.50,23.91,61.37,119.89,10.94,108.98,9.35,22.53,10.63,13.13,13.85,10.71,10.69
1344,2015-09-11,46.03,167.77,29.43,29.72,31.14,52.20,23.10,29.58,21.82,53.23,103.32,121.82,16.55,13.22,37.01,39.47,25.03,45.37,33.91,53.53,34.95,24.23,60.82,121.02,10.94,108.88,9.37,22.59,10.65,13.18,13.85,10.71,10.69
1345,2015-09-10,46.63,169.89,29.76,30.13,31.51,52.90,23.36,29.97,21.96,53.61,104.14,124.23,16.63,13.29,37.20,39.56,25.08,45.89,34.12,54.06,35.42,24.35,62.16,120.26,10.86,108.79,9.34,22.54,10.63,13.17,13.83,10.70,10.69
1346,2015-09-09,46.48,169.50,29.71,29.99,31.38,52.56,23.22,29.88,21.68,53.53,103.48,124.02,16.50,13.20,36.93,39.12,24.85,45.51,34.09,53.53,34.97,24.11,60.44,118.46,10.72,108.33,9.29,22.40,10.58,13.11,13.78,10.70,10.67
1347,2015-09-08,46.46,169.44,29.66,29.95,31.28,52.54,23.19,29.86,21.68,53.33,102.56,124.45,16.52,13.21,36.99,39.13,25.02,45.47,33.81,53.54,34.74,24.15,61.04,118.12,10.80,108.25,9.28,22.34,10.57,13.06,13.77,10.70,10.67
1348,2015-09-07,46.44,169.42,29.68,29.84,31.17,52.47,23.18,29.93,21.76,53.69,101.57,125.26,16.53,13.21,36.99,39.12,25.08,45.57,33.86,53.60,35.08,24.30,62.07,118.82,10.94,108.85,9.30,22.43,10.60,13.07,13.75,10.71,10.68
1349,2015-09-06,46.13,168.40,29.52,29.61,30.97,52.06,23.01,29.76,21.69,53.36,100.40,124.29,16.48,13.15,36.71,39.04,25.05,45.31,33.88,53.51,34.86,24.34,61.58,119.50,10.94,108.71,9.30,22.39,10.59,13.06,13.73,10.70,10.68
1350,2015-09-05,46.28,168.82,29.56,29.74,31.08,52.38,23.16,29.86,21.59,53.60,100.81,124.32,16.50,13.15,36.73,38.96,25.26,45.59,33.76,53.69,34.87,24.42,61.85,119.29,10.92,108.28,9.27,22.33,10.57,13.03,13.72,10.70,10.68
1351,2015-09-04,46.26,168.88,29.51,29.71,31.02,52.18,23.09,29.83,21.43,53.67,100.58,124.62,16.51,13.15,36.78,38.84,25.43,45.15,33.71,53.65,34.90,24.18,62.00,118.00,10.98,108.18,9.29,22.34,10.57,13.03,13.72,10.70,10.68
1352,2015-09-03,46.67,170.36,29.78,30.02,31.38,52.69,23.33,30.11,21.47,54.25,101.10,126.43,16.75,13.35,37.38,39.14,25.86,46.41,33.74,54.48,35.83,24.37,64.49,116.12,10.98,108.16,9.29,22.27,10.56,12.98,13.72,10.70,10.68
1353,2015-09-02,46.49,169.68,29.68,29.89,31.24,52.53,23.26,30.04,21.58,54.27,101.09,125.43,16.71,13.33,37.30,39.04,25.81,46.22,33.39,54.25,35.72,24.29,64.20,115.39,11.10,108.38,9.30,22.33,10.58,13.01,13.71,10.71,10.68
1354,2015-09-01,46.48,169.70,29.69,29.83,31.19,52.49,23.24,30.01,21.53,54.12,100.93,126.38,16.63,13.27,37.18,38.74,25.67,45.65,33.48,53.86,35.22,24.22,62.95,117.12,11.14,108.40,9.27,22.27,10.56,12.98,13.71,10.71,10.68
1355,2015-08-31,46.50,169.73,29.68,29.85,31.18,52.50,23.23,29.97,21.52,53.99,100.98,125.66,16.53,13.18,36.95,38.49,25.58,45.24,33.29,53.67,35.11,24.33,62.93,116.74,11.12,108.53,9.27,22.27,10.56,12.99,13.72,10.72,10.68
1356,2015-08-30,46.31,168.93,29.53,29.78,31.12,52.45,23.21,29.79,21.51,53.78,100.45,124.74,16.46,13.10,37.45,38.32,25.64,45.43,33.56,53.26,34.84,24.37,63.34,116.10,11.12,109.11,9.28,22.28,10.57,13.10,13.72,10.73,10.68
1357,2015-08-29,46.16,168.42,29.41,29.67,30.99,52.24,23.10,29.69,21.46,53.71,100.46,123.90,16.46,13.11,37.46,38.28,25.55,45.20,33.45,53.46,34.66,24.29,63.00,115.57,11.12,109.13,9.30,22.34,10.59,13.13,13.72,10.74,10.68
1358,2015-08-28,45.89,168.38,29.49,29.80,31.26,52.41,23.31,29.62,21.77,53.70,99.99,123.85,16.34,13.00,37.17,38.05,25.45,44.92,33.55,53.28,34.19,24.00,61.84,115.94,11.16,108.83,9.31,22.60,10.62,13.16,13.73,10.74,10.69
1359,2015-08-27,45.58,167.56,29.39,29.56,31.02,51.67,23.02,29.49,21.60,53.47,100.43,125.54,16.26,12.92,36.99,37.90,25.50,45.65,33.49,54.66,33.91,23.62,61.37,114.82,11.08,108.59,9.30,22.55,10.60,13.12,13.73,10.73,10.69
1360,2015-08-26,45.88,167.64,29.41,29.65,31.10,51.96,23.16,29.67,21.93,54.80,100.69,125.33,16.41,12.97,36.98,38.56,25.86,46.43,33.53,54.59,33.85,23.25,61.68,117.61,11.06,108.78,9.32,22.58,10.61,13.17,13.74,10.74,10.70
1361,2015-08-25,45.17,164.89,28.90,29.29,30.76,51.32,22.88,29.11,21.56,53.91,98.51,123.46,16.22,12.81,36.46,38.26,25.56,45.85,33.23,54.11,33.32,23.73,61.65,118.65,11.10,108.80,9.37,22.62,10.63,13.22,13.75,10.75,10.70
1362,2015-08-24,45.28,165.40,29.02,29.31,30.81,51.32,22.90,29.19,21.44,54.14,98.98,124.15,16.29,12.87,36.59,38.35,25.67,46.21,33.11,54.46,33.34,23.99,61.92,119.69,11.10,108.51,9.35,22.55,10.61,13.18,13.75,10.74,10.71
1363,2015-08-23,44.98,164.36,28.84,29.10,30.58,50.85,22.69,29.03,21.39,54.10,98.74,122.93,16.18,12.77,36.31,38.21,25.59,46.02,33.12,54.48,33.10,23.81,61.54,119.38,11.06,108.35,9.34,22.54,10.61,13.18,13.74,10.74,10.71
1364,2015-08-22,44.94,164.38,28.85,29.04,30.54,50.70,22.62,29.04,21.30,54.20,98.65,123.40,16.20,12.79,36.37,38.17,25.60,45.92,33.06,54.38,32.73,23.54,60.51,118.29,11.08,108.25,9.34,22.52,10.60,13.14,13.74,10.74,10.71
1365,2015-08-21,45.05,164.96,28.95,29.07,30.55,50.65,22.59,29.19,21.44,54.88,99.16,122.81,16.30,12.87,36.52,38.43,25.78,46.04,32.92,54.58,33.41,24.12,61.81,120.86,11.16,108.08,9.38,22.55,10.62,13.17,13.74,10.75,10.71
1366,2015-08-20,45.60,166.83,29.30,29.49,31.03,51.50,22.94,29.47,21.95,54.85,100.99,124.58,16.47,12.99,36.91,38.75,26.15,46.82,33.19,55.29,33.56,24.49,63.07,121.82,11.32,108.60,9.38,22.60,10.64,13.20,13.74,10.75,10.72
1367,2015-08-19,45.76,167.36,29.41,29.56,31.11,51.75,23.05,29.60,22.00,55.34,101.42,124.98,16.51,13.03,37.02,38.70,26.20,46.92,33.15,55.24,33.86,24.50,62.96,119.72,11.24,108.16,9.35,22.52,10.62,13.16,13.72,10.75,10.71
1368,2015-08-18,45.68,167.05,29.33,29.51,31.05,51.74,23.03,29.61,21.92,55.22,101.34,124.90,16.47,13.02,36.87,38.61,26.05,47.19,33.11,55.55,33.97,24.84,63.24,118.55,11.18,107.86,9.34,22.50,10.61,13.15,13.72,10.76,10.71
1369,2015-08-17,45.21,165.18,28.95,29.23,30.68,51.36,22.80,29.22,21.73,54.46,100.10,124.46,16.31,12.88,36.50,38.32,25.76,46.36,32.83,54.98,33.78,24.67,60.71,118.30,11.18,107.40,9.35,22.48,10.60,13.15,13.73,10.76,10.72
1370,2015-08-16,45.36,165.90,29.17,29.30,30.84,51.33,22.80,29.37,21.67,54.92,100.33,124.93,16.37,12.95,36.66,38.35,25.73,46.66,32.78,55.43,33.88,24.99,60.43,119.96,11.18,106.93,9.34,22.52,10.61,13.17,13.74,10.76,10.72
1371,2015-08-15,45.40,166.07,29.19,29.34,30.83,51.40,22.86,29.46,21.57,55.07,100.71,125.32,16.45,13.01,36.84,38.45,25.85,46.50,32.84,55.50,33.92,25.01,61.07,117.96,11.14,107.61,9.35,22.58,10.64,13.24,13.76,10.75,10.72
1372,2015-08-14,45.55,166.59,29.31,29.41,30.92,51.65,22.99,29.52,21.60,54.82,101.44,124.93,16.59,13.12,37.13,38.72,26.09,46.20,32.93,55.77,34.27,25.07,62.37,117.58,11.10,107.26,9.32,22.55,10.63,13.24,13.76,10.75,10.72
1373,2015-08-13,45.70,167.04,29.36,29.45,30.96,51.97,23.11,29.69,21.74,55.07,101.42,124.93,16.69,13.21,37.34,38.88,26.24,46.95,32.99,56.30,34.40,25.36,64.18,120.70,11.16,108.67,9.35,22.62,10.66,13.30,13.78,10.75,10.73
1374,2015-08-12,45.73,167.17,29.42,29.53,31.04,51.99,23.12,29.75,21.96,55.16,101.42,125.04,16.62,13.17,37.22,38.72,26.02,46.50,33.07,56.52,34.42,25.48,62.94,119.46,11.12,108.74,9.36,22.62,10.66,13.31,13.78,10.74,10.73
1375,2015-08-11,45.60,166.72,29.37,29.44,30.92,51.79,23.02,29.74,21.75,55.05,101.35,126.06,16.58,13.13,37.06,38.62,25.94,46.11,32.64,56.15,34.35,25.58,62.89,119.82,11.16,109.12,9.37,22.71,10.67,13.34,13.78,10.75,10.73
1376,2015-08-10,45.54,166.67,29.44,29.39,30.92,51.54,22.95,29.75,21.83,55.11,101.57,126.32,16.60,13.14,37.05,38.53,26.09,46.15,32.73,56.01,34.23,25.71,63.49,120.46,11.16,109.27,9.35,22.67,10.66,13.33,13.77,10.75,10.72
1377,2015-08-09,45.60,166.88,29.46,29.44,30.93,51.63,22.96,29.81,21.95,55.24,101.20,127.48,16.65,13.18,37.18,38.57,26.19,46.53,32.72,56.67,34.09,25.73,64.00,119.92,11.16,108.39,9.36,22.63,10.66,13.33,13.76,10.75,10.72
1378,2015-08-08,45.38,166.04,29.31,29.33,30.77,51.42,22.86,29.68,22.05,54.95,100.02,126.76,16.58,13.12,37.02,38.40,26.08,46.33,32.53,56.52,33.63,25.74,63.83,119.94,11.10,108.16,9.34,22.58,10.64,13.29,13.76,10.75,10.72
1379,2015-08-07,44.96,164.69,29.08,29.00,30.47,50.71,22.58,29.47,21.89,54.74,99.37,125.56,16.56,13.06,36.88,38.39,26.26,46.38,32.39,56.63,33.53,25.92,63.57,120.12,11.02,108.28,9.36,22.55,10.64,13.25,13.78,10.73,10.72
1380,2015-08-06,45.11,165.28,29.17,29.07,30.57,50.82,22.61,29.62,22.11,54.96,99.01,125.88,16.67,13.17,37.12,38.65,26.42,46.73,32.59,57.33,33.92,26.30,63.81,122.95,11.02,108.58,9.38,22.64,10.67,13.34,13.79,10.73,10.72
1381,2015-08-05,45.23,165.59,29.21,29.25,30.74,51.14,22.73,29.64,22.29,55.18,98.98,125.87,16.71,13.19,37.25,38.69,26.54,46.99,32.61,57.67,33.87,26.33,64.99,122.90,11.08,109.44,9.38,22.70,10.69,13.40,13.79,10.73,10.73
1382,2015-08-04,45.46,166.20,29.28,29.48,30.94,51.54,22.86,29.71,22.44,55.40,99.52,126.97,16.65,13.18,37.18,38.65,26.09,47.01,32.73,57.77,33.75,26.48,65.06,124.32,11.12,108.90,9.37,22.63,10.67,13.36,13.78,10.73,10.72
1383,2015-08-03,45.26,165.50,29.16,29.36,30.85,51.33,22.80,29.62,22.36,55.27,98.94,126.21,16.51,13.06,36.83,38.43,25.81,46.32,32.50,56.85,33.51,26.13,64.29,124.27,11.14,108.35,9.36,22.62,10.66,13.36,13.78,10.75,10.72
1384,2015-08-02,45.06,164.67,29.02,29.21,30.62,51.22,22.72,29.48,22.18,54.95,98.18,125.25,16.41,13.00,36.56,38.18,25.49,45.82,32.41,56.72,33.35,26.03,62.74,122.85,11.04,107.63,9.36,22.53,10.64,13.29,13.76,10.75,10.72
1385,2015-08-01,44.66,163.31,28.81,28.92,30.35,50.67,22.50,29.25,22.03,54.47,97.64,124.37,16.39,12.97,36.49,38.19,25.60,45.54,32.35,56.39,33.29,26.18,62.52,122.45,11.04,107.21,9.34,22.48,10.62,13.26,13.76,10.74,10.71
1386,2015-07-31,44.75,163.68,28.91,28.96,30.38,50.70,22.51,29.30,22.16,54.39,97.67,125.60,16.43,12.99,36.64,38.40,25.73,45.94,32.27,56.50,33.95,26.50,62.54,123.87,11.08,107.92,9.36,22.50,10.62,13.28,13.78,10.74,10.71
1387,2015-07-30,44.70,163.57,28.89,28.88,30.29,50.54,22.47,29.28,22.13,54.46,97.41,125.37,16.45,12.98,36.60,38.46,25.94,46.24,32.47,56.71,33.70,26.75,63.10,124.28,11.06,108.55,9.35,22.50,10.63,13.26,13.78,10.74,10.71
1388,2015-07-29,44.10,161.40,28.48,28.51,29.89,49.73,22.12,29.01,22.41,54.22,95.73,123.39,16.40,12.93,36.45,38.45,25.99,46.33,32.30,56.46,33.68,26.65,63.27,126.16,11.08,109.39,9.41,22.69,10.69,13.39,13.82,10.75,10.73
1389,2015-07-28,44.72,163.52,28.81,28.97,30.32,50.65,22.49,29.35,22.71,55.04,96.66,125.25,16.63,13.12,36.99,38.89,26.35,47.05,32.45,57.23,34.24,27.01,64.69,127.20,11.10,109.65,9.40,22.64,10.68,13.38,13.81,10.75,10.72
